country,admin1,intervention_group,date,completeness
AFG,NA,limited_mvt,2020-05-09,Complete
AFG,NA,school_closed,2020-05-09,Complete
AFG,NA,nursing_home_closed,2020-05-09,Incomplete
AFG,NA,office_closed,2020-05-09,Incomplete
AFG,NA,entertainment_closed,2020-05-09,Complete
AFG,NA,restaurant_closed,2020-05-09,Incomplete
AFG,NA,store_closed,2020-05-09,Incomplete
AFG,NA,public_transport_closed,2020-05-09,Incomplete
AFG,NA,public_space_closed,2020-05-09,Complete
AFG,NA,social_group_limits,2020-05-09,Complete
AFG,NA,contact_tracing,2020-05-09,Incomplete
AFG,NA,testing_symp,2020-05-09,Incomplete
AFG,NA,testing_asymp,2020-05-09,Incomplete
AFG,NA,enforcement_deployed,2020-05-09,Incomplete
AFG,NA,state_of_emergency,2020-05-09,Incomplete
AFG,NA,mask,2020-05-09,Complete
MMR,MMR.8_1,closed_border,2020-05-09,Complete
MMR,MMR.8_1,symp_screening,2020-05-09,Complete
MMR,MMR.8_1,quar_iso,2020-05-09,Complete
MMR,MMR.8_1,household_confined,2020-05-09,Complete
MMR,MMR.8_1,limited_mvt,2020-05-09,Complete
MMR,MMR.8_1,school_closed,2020-05-09,Complete
MMR,MMR.8_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.8_1,office_closed,2020-05-09,Complete
MMR,MMR.8_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.8_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.8_1,store_closed,2020-05-09,Complete
MMR,MMR.8_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.8_1,public_space_closed,2020-05-09,Complete
MMR,MMR.8_1,social_group_limits,2020-05-09,Complete
MMR,MMR.8_1,contact_tracing,2020-05-09,Complete
MMR,MMR.8_1,testing_symp,2020-05-09,Complete
MMR,MMR.8_1,testing_asymp,2020-05-09,Complete
MMR,MMR.8_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.8_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.8_1,mask,2020-05-09,Complete
AFG,NA,closed_border,2020-05-09,Complete
AFG,NA,symp_screening,2020-05-09,Incomplete
AFG,NA,quar_iso,2020-05-09,Incomplete
AFG,NA,household_confined,2020-05-09,Incomplete
AFG,NA,limited_mvt,2020-05-09,Complete
AFG,NA,school_closed,2020-05-09,Complete
AFG,NA,nursing_home_closed,2020-05-09,Incomplete
AFG,NA,office_closed,2020-05-09,Incomplete
AFG,NA,entertainment_closed,2020-05-09,Complete
AFG,NA,restaurant_closed,2020-05-09,Incomplete
AFG,NA,store_closed,2020-05-09,Incomplete
AFG,NA,public_transport_closed,2020-05-09,Incomplete
AFG,NA,public_space_closed,2020-05-09,Complete
AFG,NA,social_group_limits,2020-05-09,Complete
AFG,NA,contact_tracing,2020-05-09,Incomplete
AFG,NA,testing_symp,2020-05-09,Incomplete
AFG,NA,testing_asymp,2020-05-09,Incomplete
AFG,NA,enforcement_deployed,2020-05-09,Incomplete
AFG,NA,state_of_emergency,2020-05-09,Incomplete
AFG,NA,mask,2020-05-09,Complete
MMR,MMR.10_1,closed_border,2020-05-09,Complete
MMR,MMR.10_1,symp_screening,2020-05-09,Complete
MMR,MMR.10_1,quar_iso,2020-05-09,Complete
MMR,MMR.10_1,household_confined,2020-05-09,Complete
MMR,MMR.10_1,limited_mvt,2020-05-09,Complete
MMR,MMR.10_1,school_closed,2020-05-09,Complete
MMR,MMR.10_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.10_1,office_closed,2020-05-09,Complete
MMR,MMR.10_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.10_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.10_1,store_closed,2020-05-09,Complete
MMR,MMR.10_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.10_1,public_space_closed,2020-05-09,Complete
MMR,MMR.10_1,social_group_limits,2020-05-09,Complete
MMR,MMR.10_1,contact_tracing,2020-05-09,Complete
MMR,MMR.10_1,testing_symp,2020-05-09,Complete
MMR,MMR.10_1,testing_asymp,2020-05-09,Complete
MMR,MMR.10_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.10_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.10_1,mask,2020-05-09,Complete
BHS,NA,closed_border,2020-05-09,Complete
BHS,NA,symp_screening,2020-05-09,Complete
BHS,NA,quar_iso,2020-05-09,Complete
BHS,NA,household_confined,2020-05-09,Complete
BHS,NA,limited_mvt,2020-05-09,Complete
BHS,NA,school_closed,2020-05-09,Complete
BHS,NA,nursing_home_closed,2020-05-09,Incomplete
BHS,NA,office_closed,2020-05-09,Complete
BHS,NA,entertainment_closed,2020-05-09,Complete
BHS,NA,restaurant_closed,2020-05-09,Incomplete
BHS,NA,store_closed,2020-05-09,Complete
BHS,NA,public_transport_closed,2020-05-09,Complete
BHS,NA,public_space_closed,2020-05-09,Complete
BHS,NA,social_group_limits,2020-05-09,Complete
BHS,NA,contact_tracing,2020-05-09,Complete
BHS,NA,testing_symp,2020-05-09,Complete
BHS,NA,testing_asymp,2020-05-09,Incomplete
BHS,NA,enforcement_deployed,2020-05-09,Complete
BHS,NA,state_of_emergency,2020-05-09,Complete
BHS,NA,mask,2020-05-09,Complete
MMR,MMR.13_1,closed_border,2020-05-09,Complete
MMR,MMR.13_1,symp_screening,2020-05-09,Complete
MMR,MMR.13_1,quar_iso,2020-05-09,Complete
MMR,MMR.13_1,household_confined,2020-05-09,Complete
MMR,MMR.13_1,limited_mvt,2020-05-09,Complete
MMR,MMR.13_1,school_closed,2020-05-09,Complete
MMR,MMR.13_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.13_1,office_closed,2020-05-09,Complete
MMR,MMR.13_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.13_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.13_1,store_closed,2020-05-09,Complete
MMR,MMR.13_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.13_1,public_space_closed,2020-05-09,Complete
MMR,MMR.13_1,social_group_limits,2020-05-09,Complete
MMR,MMR.13_1,contact_tracing,2020-05-09,Complete
MMR,MMR.13_1,testing_symp,2020-05-09,Complete
MMR,MMR.13_1,testing_asymp,2020-05-09,Complete
MMR,MMR.13_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.13_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.13_1,mask,2020-05-09,Complete
MMR,MMR.15_1,closed_border,2020-05-09,Complete
MMR,MMR.15_1,symp_screening,2020-05-09,Complete
MMR,MMR.15_1,quar_iso,2020-05-09,Complete
MMR,MMR.15_1,household_confined,2020-05-09,Complete
MMR,MMR.15_1,limited_mvt,2020-05-09,Complete
MMR,MMR.15_1,school_closed,2020-05-09,Complete
MMR,MMR.15_1,nursing_home_closed,2020-05-09,Complete
MMR,MMR.15_1,office_closed,2020-05-09,Complete
MMR,MMR.15_1,entertainment_closed,2020-05-09,Complete
MMR,MMR.15_1,restaurant_closed,2020-05-09,Complete
MMR,MMR.15_1,store_closed,2020-05-09,Complete
MMR,MMR.15_1,public_transport_closed,2020-05-09,Complete
MMR,MMR.15_1,public_space_closed,2020-05-09,Complete
MMR,MMR.15_1,social_group_limits,2020-05-09,Complete
MMR,MMR.15_1,contact_tracing,2020-05-09,Complete
MMR,MMR.15_1,testing_symp,2020-05-09,Complete
MMR,MMR.15_1,testing_asymp,2020-05-09,Complete
MMR,MMR.15_1,enforcement_deployed,2020-05-09,Complete
MMR,MMR.15_1,state_of_emergency,2020-05-09,Complete
MMR,MMR.15_1,mask,2020-05-09,Complete
GAB,GAB.1_1,closed_border,2020-05-09,Unsure
GAB,GAB.1_1,symp_screening,2020-05-09,Incomplete
GAB,GAB.1_1,quar_iso,2020-05-09,Incomplete
GAB,GAB.1_1,household_confined,2020-05-09,Incomplete
GAB,GAB.1_1,limited_mvt,2020-05-09,Incomplete
GAB,GAB.1_1,school_closed,2020-05-09,Unsure
GAB,GAB.1_1,nursing_home_closed,2020-05-09,Incomplete
GAB,GAB.1_1,office_closed,2020-05-09,Incomplete
GAB,GAB.1_1,entertainment_closed,2020-05-09,Incomplete
GAB,GAB.1_1,restaurant_closed,2020-05-09,Incomplete
GAB,GAB.1_1,store_closed,2020-05-09,Incomplete
GAB,GAB.1_1,public_transport_closed,2020-05-09,Incomplete
GAB,GAB.1_1,public_space_closed,2020-05-09,Incomplete
GAB,GAB.1_1,social_group_limits,2020-05-09,Incomplete
GAB,GAB.1_1,contact_tracing,2020-05-09,Incomplete
GAB,GAB.1_1,testing_symp,2020-05-09,Incomplete
GAB,GAB.1_1,testing_asymp,2020-05-09,Incomplete
GAB,GAB.1_1,enforcement_deployed,2020-05-09,Incomplete
GAB,GAB.1_1,state_of_emergency,2020-05-09,Unsure
GAB,GAB.1_1,mask,2020-05-09,Incomplete
JAM,JAM.8_1,closed_border,2020-05-09,Complete
JAM,JAM.8_1,symp_screening,2020-05-09,Complete
JAM,JAM.8_1,quar_iso,2020-05-09,Complete
JAM,JAM.8_1,household_confined,2020-05-09,Complete
JAM,JAM.8_1,limited_mvt,2020-05-09,Complete
JAM,JAM.8_1,school_closed,2020-05-09,Complete
JAM,JAM.8_1,nursing_home_closed,2020-05-09,Complete
JAM,JAM.8_1,office_closed,2020-05-09,Complete
JAM,JAM.8_1,entertainment_closed,2020-05-09,Complete
JAM,JAM.8_1,restaurant_closed,2020-05-09,Complete
JAM,JAM.8_1,store_closed,2020-05-09,Complete
JAM,JAM.8_1,public_transport_closed,2020-05-09,Complete
JAM,JAM.8_1,public_space_closed,2020-05-09,Complete
JAM,JAM.8_1,social_group_limits,2020-05-09,Complete
JAM,JAM.8_1,contact_tracing,2020-05-09,Complete
JAM,JAM.8_1,testing_symp,2020-05-09,Complete
JAM,JAM.8_1,testing_asymp,2020-05-09,Complete
JAM,JAM.8_1,enforcement_deployed,2020-05-09,Complete
JAM,JAM.8_1,state_of_emergency,2020-05-09,Complete
JAM,JAM.8_1,mask,2020-05-09,Complete
JAM,NA,closed_border,2020-05-09,Complete
JAM,NA,symp_screening,2020-05-09,Complete
JAM,NA,quar_iso,2020-05-09,Complete
JAM,NA,household_confined,2020-05-09,Complete
JAM,NA,limited_mvt,2020-05-09,Complete
JAM,NA,school_closed,2020-05-09,Complete
JAM,NA,nursing_home_closed,2020-05-09,Complete
JAM,NA,office_closed,2020-05-09,Complete
JAM,NA,entertainment_closed,2020-05-09,Complete
JAM,NA,restaurant_closed,2020-05-09,Complete
JAM,NA,store_closed,2020-05-09,Complete
JAM,NA,public_transport_closed,2020-05-09,Complete
JAM,NA,public_space_closed,2020-05-09,Complete
JAM,NA,social_group_limits,2020-05-09,Complete
JAM,NA,contact_tracing,2020-05-09,Complete
JAM,NA,testing_symp,2020-05-09,Complete
JAM,NA,testing_asymp,2020-05-09,Complete
JAM,NA,enforcement_deployed,2020-05-09,Complete
JAM,NA,state_of_emergency,2020-05-09,Complete
JAM,NA,mask,2020-05-09,Complete
BLZ,BLZ.1_1,closed_border,2020-05-09,Complete
BLZ,BLZ.1_1,symp_screening,2020-05-09,Complete
BLZ,BLZ.1_1,quar_iso,2020-05-09,Complete
BLZ,BLZ.1_1,household_confined,2020-05-09,Complete
BLZ,BLZ.1_1,limited_mvt,2020-05-09,Complete
BLZ,BLZ.1_1,school_closed,2020-05-09,Complete
BLZ,BLZ.1_1,nursing_home_closed,2020-05-09,Complete
BLZ,BLZ.1_1,office_closed,2020-05-09,Complete
BLZ,BLZ.1_1,entertainment_closed,2020-05-09,Complete
BLZ,BLZ.1_1,restaurant_closed,2020-05-09,Complete
BLZ,BLZ.1_1,store_closed,2020-05-09,Complete
BLZ,BLZ.1_1,public_transport_closed,2020-05-09,Complete
BLZ,BLZ.1_1,public_space_closed,2020-05-09,Complete
BLZ,BLZ.1_1,social_group_limits,2020-05-09,Complete
BLZ,BLZ.1_1,contact_tracing,2020-05-09,Complete
BLZ,BLZ.1_1,testing_symp,2020-05-09,Complete
BLZ,BLZ.1_1,testing_asymp,2020-05-09,Complete
BLZ,BLZ.1_1,enforcement_deployed,2020-05-09,Complete
BLZ,BLZ.1_1,state_of_emergency,2020-05-09,Complete
BLZ,BLZ.1_1,mask,2020-05-09,Complete
USA,USA.6_1,closed_border,2020-05-09,Unsure
USA,USA.6_1,symp_screening,2020-05-09,Unsure
USA,USA.6_1,quar_iso,2020-05-09,Complete
USA,USA.6_1,household_confined,2020-05-09,Complete
USA,USA.6_1,limited_mvt,2020-05-09,Unsure
USA,USA.6_1,school_closed,2020-05-09,Complete
USA,USA.6_1,nursing_home_closed,2020-05-09,Complete
USA,USA.6_1,office_closed,2020-05-09,Complete
USA,USA.6_1,entertainment_closed,2020-05-09,Complete
USA,USA.6_1,restaurant_closed,2020-05-09,Complete
USA,USA.6_1,store_closed,2020-05-09,Complete
USA,USA.6_1,public_transport_closed,2020-05-09,Complete
USA,USA.6_1,public_space_closed,2020-05-09,Unsure
USA,USA.6_1,social_group_limits,2020-05-09,Complete
USA,USA.6_1,contact_tracing,2020-05-09,Unsure
USA,USA.6_1,testing_symp,2020-05-09,Unsure
USA,USA.6_1,testing_asymp,2020-05-09,Unsure
USA,USA.6_1,enforcement_deployed,2020-05-09,Unsure
USA,USA.6_1,state_of_emergency,2020-05-09,Complete
USA,USA.6_1,mask,2020-05-09,Unsure
BLZ,NA,closed_border,2020-05-09,Complete
BLZ,NA,symp_screening,2020-05-09,Complete
BLZ,NA,quar_iso,2020-05-09,Complete
BLZ,NA,household_confined,2020-05-09,Complete
BLZ,NA,limited_mvt,2020-05-09,Complete
BLZ,NA,school_closed,2020-05-09,Complete
BLZ,NA,nursing_home_closed,2020-05-09,Complete
BLZ,NA,office_closed,2020-05-09,Complete
BLZ,NA,entertainment_closed,2020-05-09,Complete
BLZ,NA,restaurant_closed,2020-05-09,Complete
BLZ,NA,store_closed,2020-05-09,Complete
BLZ,NA,public_transport_closed,2020-05-09,Complete
BLZ,NA,public_space_closed,2020-05-09,Complete
BLZ,NA,social_group_limits,2020-05-09,Complete
BLZ,NA,contact_tracing,2020-05-09,Complete
BLZ,NA,testing_symp,2020-05-09,Complete
BLZ,NA,testing_asymp,2020-05-09,Complete
BLZ,NA,enforcement_deployed,2020-05-09,Complete
BLZ,NA,state_of_emergency,2020-05-09,Complete
BLZ,NA,mask,2020-05-09,Complete
BOL,NA,closed_border,2020-05-09,Complete
BOL,NA,symp_screening,2020-05-09,Complete
BOL,NA,quar_iso,2020-05-09,Complete
BOL,NA,household_confined,2020-05-09,Complete
BOL,NA,limited_mvt,2020-05-09,Complete
BOL,NA,school_closed,2020-05-09,Complete
BOL,NA,nursing_home_closed,2020-05-09,Unsure
BOL,NA,office_closed,2020-05-09,Complete
BOL,NA,entertainment_closed,2020-05-09,Complete
BOL,NA,restaurant_closed,2020-05-09,Complete
BOL,NA,store_closed,2020-05-09,Complete
BOL,NA,public_transport_closed,2020-05-09,Complete
BOL,NA,public_space_closed,2020-05-09,Complete
BOL,NA,social_group_limits,2020-05-09,Complete
BOL,NA,contact_tracing,2020-05-09,Complete
BOL,NA,testing_symp,2020-05-09,Complete
BOL,NA,testing_asymp,2020-05-09,Complete
BOL,NA,enforcement_deployed,2020-05-09,Complete
BOL,NA,state_of_emergency,2020-05-09,Complete
BOL,NA,mask,2020-05-09,Unsure
BOL,BOL.1_1,closed_border,2020-05-09,Complete
BOL,BOL.1_1,symp_screening,2020-05-09,Complete
BOL,BOL.1_1,quar_iso,2020-05-09,Complete
BOL,BOL.1_1,household_confined,2020-05-09,Complete
BOL,BOL.1_1,limited_mvt,2020-05-09,Complete
BOL,BOL.1_1,school_closed,2020-05-09,Complete
BOL,BOL.1_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.1_1,office_closed,2020-05-09,Complete
BOL,BOL.1_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.1_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.1_1,store_closed,2020-05-09,Complete
BOL,BOL.1_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.1_1,public_space_closed,2020-05-09,Complete
BOL,BOL.1_1,social_group_limits,2020-05-09,Complete
BOL,BOL.1_1,contact_tracing,2020-05-09,Complete
BOL,BOL.1_1,testing_symp,2020-05-09,Complete
BOL,BOL.1_1,testing_asymp,2020-05-09,Complete
BOL,BOL.1_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.1_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.1_1,mask,2020-05-09,Complete
BOL,BOL.2_1,closed_border,2020-05-09,Complete
BOL,BOL.2_1,symp_screening,2020-05-09,Complete
BOL,BOL.2_1,quar_iso,2020-05-09,Complete
BOL,BOL.2_1,household_confined,2020-05-09,Complete
BOL,BOL.2_1,limited_mvt,2020-05-09,Complete
BOL,BOL.2_1,school_closed,2020-05-09,Complete
BOL,BOL.2_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.2_1,office_closed,2020-05-09,Complete
BOL,BOL.2_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.2_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.2_1,store_closed,2020-05-09,Complete
BOL,BOL.2_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.2_1,public_space_closed,2020-05-09,Complete
BOL,BOL.2_1,social_group_limits,2020-05-09,Complete
BOL,BOL.2_1,contact_tracing,2020-05-09,Complete
BOL,BOL.2_1,testing_symp,2020-05-09,Complete
BOL,BOL.2_1,testing_asymp,2020-05-09,Complete
BOL,BOL.2_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.2_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.2_1,mask,2020-05-09,Complete
BOL,BOL.3_1,closed_border,2020-05-09,Complete
BOL,BOL.3_1,symp_screening,2020-05-09,Complete
BOL,BOL.3_1,quar_iso,2020-05-09,Complete
BOL,BOL.3_1,household_confined,2020-05-09,Complete
BOL,BOL.3_1,limited_mvt,2020-05-09,Complete
BOL,BOL.3_1,school_closed,2020-05-09,Complete
BOL,BOL.3_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.3_1,office_closed,2020-05-09,Complete
BOL,BOL.3_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.3_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.3_1,store_closed,2020-05-09,Complete
BOL,BOL.3_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.3_1,public_space_closed,2020-05-09,Complete
BOL,BOL.3_1,social_group_limits,2020-05-09,Complete
BOL,BOL.3_1,contact_tracing,2020-05-09,Complete
BOL,BOL.3_1,testing_symp,2020-05-09,Complete
BOL,BOL.3_1,testing_asymp,2020-05-09,Complete
BOL,BOL.3_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.3_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.3_1,mask,2020-05-09,Complete
BOL,BOL.4_1,closed_border,2020-05-09,Complete
BOL,BOL.4_1,symp_screening,2020-05-09,Complete
BOL,BOL.4_1,quar_iso,2020-05-09,Complete
BOL,BOL.4_1,household_confined,2020-05-09,Complete
BOL,BOL.4_1,limited_mvt,2020-05-09,Complete
BOL,BOL.4_1,school_closed,2020-05-09,Complete
BOL,BOL.4_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.4_1,office_closed,2020-05-09,Complete
BOL,BOL.4_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.4_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.4_1,store_closed,2020-05-09,Complete
BOL,BOL.4_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.4_1,public_space_closed,2020-05-09,Complete
BOL,BOL.4_1,social_group_limits,2020-05-09,Complete
BOL,BOL.4_1,contact_tracing,2020-05-09,Complete
BOL,BOL.4_1,testing_symp,2020-05-09,Complete
BOL,BOL.4_1,testing_asymp,2020-05-09,Complete
BOL,BOL.4_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.4_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.4_1,mask,2020-05-09,Complete
BOL,BOL.5_1,closed_border,2020-05-09,Complete
BOL,BOL.5_1,symp_screening,2020-05-09,Complete
BOL,BOL.5_1,quar_iso,2020-05-09,Complete
BOL,BOL.5_1,household_confined,2020-05-09,Complete
BOL,BOL.5_1,limited_mvt,2020-05-09,Complete
BOL,BOL.5_1,school_closed,2020-05-09,Complete
BOL,BOL.5_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.5_1,office_closed,2020-05-09,Complete
BOL,BOL.5_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.5_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.5_1,store_closed,2020-05-09,Complete
BOL,BOL.5_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.5_1,public_space_closed,2020-05-09,Complete
BOL,BOL.5_1,social_group_limits,2020-05-09,Complete
BOL,BOL.5_1,contact_tracing,2020-05-09,Complete
BOL,BOL.5_1,testing_symp,2020-05-09,Complete
BOL,BOL.5_1,testing_asymp,2020-05-09,Complete
BOL,BOL.5_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.5_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.5_1,mask,2020-05-09,Complete
BOL,BOL.6_1,closed_border,2020-05-09,Complete
BOL,BOL.6_1,symp_screening,2020-05-09,Complete
BOL,BOL.6_1,quar_iso,2020-05-09,Complete
BOL,BOL.6_1,household_confined,2020-05-09,Complete
BOL,BOL.6_1,limited_mvt,2020-05-09,Complete
BOL,BOL.6_1,school_closed,2020-05-09,Complete
BOL,BOL.6_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.6_1,office_closed,2020-05-09,Complete
BOL,BOL.6_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.6_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.6_1,store_closed,2020-05-09,Complete
BOL,BOL.6_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.6_1,public_space_closed,2020-05-09,Complete
BOL,BOL.6_1,social_group_limits,2020-05-09,Complete
BOL,BOL.6_1,contact_tracing,2020-05-09,Complete
BOL,BOL.6_1,testing_symp,2020-05-09,Complete
BOL,BOL.6_1,testing_asymp,2020-05-09,Complete
BOL,BOL.6_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.6_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.6_1,mask,2020-05-09,Complete
BOL,BOL.8_1,closed_border,2020-05-09,Complete
BOL,BOL.8_1,symp_screening,2020-05-09,Complete
BOL,BOL.8_1,quar_iso,2020-05-09,Complete
BOL,BOL.8_1,household_confined,2020-05-09,Complete
BOL,BOL.8_1,limited_mvt,2020-05-09,Complete
BOL,BOL.8_1,school_closed,2020-05-09,Complete
BOL,BOL.8_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.8_1,office_closed,2020-05-09,Complete
BOL,BOL.8_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.8_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.8_1,store_closed,2020-05-09,Complete
BOL,BOL.8_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.8_1,public_space_closed,2020-05-09,Complete
BOL,BOL.8_1,social_group_limits,2020-05-09,Complete
BOL,BOL.8_1,contact_tracing,2020-05-09,Complete
BOL,BOL.8_1,testing_symp,2020-05-09,Complete
BOL,BOL.8_1,testing_asymp,2020-05-09,Complete
BOL,BOL.8_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.8_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.8_1,mask,2020-05-09,Complete
BOL,BOL.9_1,closed_border,2020-05-09,Complete
BOL,BOL.9_1,symp_screening,2020-05-09,Complete
BOL,BOL.9_1,quar_iso,2020-05-09,Complete
BOL,BOL.9_1,household_confined,2020-05-09,Complete
BOL,BOL.9_1,limited_mvt,2020-05-09,Complete
BOL,BOL.9_1,school_closed,2020-05-09,Complete
BOL,BOL.9_1,nursing_home_closed,2020-05-09,Complete
BOL,BOL.9_1,office_closed,2020-05-09,Complete
BOL,BOL.9_1,entertainment_closed,2020-05-09,Complete
BOL,BOL.9_1,restaurant_closed,2020-05-09,Complete
BOL,BOL.9_1,store_closed,2020-05-09,Complete
BOL,BOL.9_1,public_transport_closed,2020-05-09,Complete
BOL,BOL.9_1,public_space_closed,2020-05-09,Complete
BOL,BOL.9_1,social_group_limits,2020-05-09,Complete
BOL,BOL.9_1,contact_tracing,2020-05-09,Complete
BOL,BOL.9_1,testing_symp,2020-05-09,Complete
BOL,BOL.9_1,testing_asymp,2020-05-09,Complete
BOL,BOL.9_1,enforcement_deployed,2020-05-09,Complete
BOL,BOL.9_1,state_of_emergency,2020-05-09,Complete
BOL,BOL.9_1,mask,2020-05-09,Complete
GRD,NA,closed_border,2020-05-09,Complete
GRD,NA,symp_screening,2020-05-09,Incomplete
GRD,NA,quar_iso,2020-05-09,Complete
GRD,NA,household_confined,2020-05-09,Complete
GRD,NA,limited_mvt,2020-05-09,Complete
GRD,NA,school_closed,2020-05-09,Complete
GRD,NA,nursing_home_closed,2020-05-09,Complete
GRD,NA,office_closed,2020-05-09,Complete
GRD,NA,entertainment_closed,2020-05-09,Complete
GRD,NA,restaurant_closed,2020-05-09,Complete
GRD,NA,store_closed,2020-05-09,Complete
GRD,NA,public_transport_closed,2020-05-09,Incomplete
GRD,NA,public_space_closed,2020-05-09,Incomplete
GRD,NA,social_group_limits,2020-05-09,Complete
GRD,NA,contact_tracing,2020-05-09,Incomplete
GRD,NA,testing_symp,2020-05-09,Incomplete
GRD,NA,testing_asymp,2020-05-09,Incomplete
GRD,NA,enforcement_deployed,2020-05-09,Incomplete
GRD,NA,state_of_emergency,2020-05-09,Complete
GRD,NA,mask,2020-05-09,Incomplete
NLD,NA,closed_border,2020-05-10,Incomplete
NLD,NA,symp_screening,2020-05-10,Incomplete
NLD,NA,quar_iso,2020-05-10,Complete
NLD,NA,household_confined,2020-05-10,Unsure
NLD,NA,limited_mvt,2020-05-10,Unsure
NLD,NA,school_closed,2020-05-10,Complete
NLD,NA,nursing_home_closed,2020-05-10,Complete
NLD,NA,office_closed,2020-05-10,Unsure
NLD,NA,entertainment_closed,2020-05-10,Complete
NLD,NA,restaurant_closed,2020-05-10,Unsure
NLD,NA,store_closed,2020-05-10,Unsure
NLD,NA,public_transport_closed,2020-05-10,Unsure
NLD,NA,public_space_closed,2020-05-10,Complete
NLD,NA,social_group_limits,2020-05-10,Complete
NLD,NA,contact_tracing,2020-05-10,Complete
NLD,NA,testing_symp,2020-05-10,Incomplete
NLD,NA,testing_asymp,2020-05-10,Unsure
NLD,NA,enforcement_deployed,2020-05-10,Incomplete
NLD,NA,state_of_emergency,2020-05-10,Unsure
NLD,NA,mask,2020-05-10,Incomplete
NLD,NLD.8_1,closed_border,2020-05-10,Complete
NLD,NLD.8_1,symp_screening,2020-05-10,Incomplete
NLD,NLD.8_1,quar_iso,2020-05-10,Complete
NLD,NLD.8_1,household_confined,2020-05-10,Unsure
NLD,NLD.8_1,limited_mvt,2020-05-10,Unsure
NLD,NLD.8_1,school_closed,2020-05-10,Complete
NLD,NLD.8_1,nursing_home_closed,2020-05-10,Complete
NLD,NLD.8_1,office_closed,2020-05-10,Incomplete
NLD,NLD.8_1,entertainment_closed,2020-05-10,Complete
NLD,NLD.8_1,restaurant_closed,2020-05-10,Unsure
NLD,NLD.8_1,store_closed,2020-05-10,Unsure
NLD,NLD.8_1,public_transport_closed,2020-05-10,Unsure
NLD,NLD.8_1,public_space_closed,2020-05-10,Complete
NLD,NLD.8_1,social_group_limits,2020-05-10,Complete
NLD,NLD.8_1,contact_tracing,2020-05-10,Complete
NLD,NLD.8_1,testing_symp,2020-05-10,Incomplete
NLD,NLD.8_1,testing_asymp,2020-05-10,Unsure
